folder,set_uuid,uuid,stime,pos,frame,ch,slice,time,posname,x,y,z,framename,chname,slicename
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7bebe5b8-2007-4085-a9ea-f1484b62cb60,2014-12-19 19:44:55 -0800,54,0,0,0,350856,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,19e57d83-9309-4768-9ada-e82cb26192cd,2014-12-19 19:44:55 -0800,54,0,1,0,352879,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3901402f-5e78-43fa-b08a-73ae12c52e0a,2014-12-19 19:44:55 -0800,54,0,2,0,354637,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9847d5ff-6821-4dbd-809c-641c92f85450,2014-12-19 19:44:55 -0800,54,0,3,0,355474,1-Pos_006_004,239.13400000000001,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,8d0faf0b-2e15-4df4-a93a-ef31ea546ec6,2014-12-19 19:45:01 -0800,55,0,0,0,357292,1-Pos_007_004,802.3020000000001,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,c7dfb0a8-849f-401a-b7ec-5096c2dd381d,2014-12-19 19:45:01 -0800,55,0,1,0,359331,1-Pos_007_004,802.3020000000001,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7bc2f00e-07c1-4805-9022-0d35e1d75cdc,2014-12-19 19:45:01 -0800,55,0,2,0,361078,1-Pos_007_004,802.3020000000001,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,1ecfcf0b-e73d-4c09-b7f4-b53ed29af937,2014-12-19 19:45:01 -0800,55,0,3,0,361938,1-Pos_007_004,802.3020000000001,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,00d89ab8-a62d-4a5c-a514-60aef3948530,2014-12-19 19:45:08 -0800,56,0,0,0,363784,1-Pos_008_004,1365.4700000000003,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,187a8a55-181b-4f63-8109-000373cccaef,2014-12-19 19:45:08 -0800,56,0,1,0,365807,1-Pos_008_004,1365.4700000000003,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,5c3abefa-9ec9-4fa9-91c2-ec9eef01ee24,2014-12-19 19:45:08 -0800,56,0,2,0,367540,1-Pos_008_004,1365.4700000000003,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e338e02b-78cd-4715-9203-e1a060d9822b,2014-12-19 19:45:08 -0800,56,0,3,0,368389,1-Pos_008_004,1365.4700000000003,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,33a7d189-e0a6-4cd6-8fb4-f4001da82ad1,2014-12-19 19:45:14 -0800,57,0,0,0,370235,1-Pos_009_004,1928.638,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9a9f49a3-0cc6-4b24-a6bb-8db408c964aa,2014-12-19 19:45:14 -0800,57,0,1,0,372257,1-Pos_009_004,1928.638,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,143b4c77-8043-4d2e-8344-3af93aba9fa2,2014-12-19 19:45:14 -0800,57,0,2,0,374028,1-Pos_009_004,1928.638,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,394160dd-7762-42e5-95c8-9a4b994c34f9,2014-12-19 19:45:14 -0800,57,0,3,0,374867,1-Pos_009_004,1928.638,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,7ea6e274-ab83-420e-9d31-f4d006d242ed,2014-12-19 19:45:21 -0800,58,0,0,0,376698,1-Pos_010_004,2491.8060000000005,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,75b3d24e-fb39-4ecb-820a-aa25b0c9e9b5,2014-12-19 19:45:21 -0800,58,0,1,0,378719,1-Pos_010_004,2491.8060000000005,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,03e25aca-36c5-4205-800a-1fa97b60391c,2014-12-19 19:45:21 -0800,58,0,2,0,380490,1-Pos_010_004,2491.8060000000005,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9034334b-572b-46d3-ab02-7a348a258116,2014-12-19 19:45:21 -0800,58,0,3,0,381328,1-Pos_010_004,2491.8060000000005,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f1a05bf2-3644-450f-8245-7e0018e2324a,2014-12-19 19:45:27 -0800,59,0,0,0,383159,1-Pos_011_004,3054.974,-844.7020000000002,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,90ad7df1-09e2-41f9-9449-d18aa3095f42,2014-12-19 19:45:27 -0800,59,0,1,0,385197,1-Pos_011_004,3054.974,-844.7020000000002,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,14daaca4-984d-4b1a-8ca5-d21ac8a2702f,2014-12-19 19:45:27 -0800,59,0,2,0,386964,1-Pos_011_004,3054.974,-844.7020000000002,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f9a5779c-cee8-4ad1-8c4d-586fde3378d0,2014-12-19 19:45:27 -0800,59,0,3,0,387806,1-Pos_011_004,3054.974,-844.7020000000002,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,2d4c0bf7-79cb-4972-b4b0-be1e041a8abc,2014-12-19 19:45:34 -0800,60,0,0,0,389632,1-Pos_011_005,3054.974,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,788ac205-01ff-4842-b4dc-238d7275b0e4,2014-12-19 19:45:34 -0800,60,0,1,0,391666,1-Pos_011_005,3054.974,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e904a67e-94a5-4467-9d55-9d1f16e0dca4,2014-12-19 19:45:34 -0800,60,0,2,0,393417,1-Pos_011_005,3054.974,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,486d87eb-e370-4e35-b3e1-758b281b4ed4,2014-12-19 19:45:34 -0800,60,0,3,0,394258,1-Pos_011_005,3054.974,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b3497d2d-e726-45de-b56c-600ec651e488,2014-12-19 19:45:40 -0800,61,0,0,0,396081,1-Pos_010_005,2491.8060000000005,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,a5f7ff63-045d-4f9a-b916-e3945d09a95b,2014-12-19 19:45:40 -0800,61,0,1,0,398124,1-Pos_010_005,2491.8060000000005,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,4a8ee26e-577c-4c4c-b5ac-99ce386260b6,2014-12-19 19:45:40 -0800,61,0,2,0,399889,1-Pos_010_005,2491.8060000000005,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,09dd5d44-08d6-479c-b628-32fd18211465,2014-12-19 19:45:40 -0800,61,0,3,0,400733,1-Pos_010_005,2491.8060000000005,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,eeeaad41-7396-4df9-a5cd-9a0c463effd6,2014-12-19 19:45:47 -0800,62,0,0,0,402572,1-Pos_009_005,1928.638,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,06fd1248-fc57-46ac-94d7-bf5b5a9d8be6,2014-12-19 19:45:47 -0800,62,0,1,0,404589,1-Pos_009_005,1928.638,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b74127a9-c760-4bf0-9455-a2c5a12dd6fe,2014-12-19 19:45:47 -0800,62,0,2,0,406333,1-Pos_009_005,1928.638,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,a6f2eab3-7120-41ef-80a3-1bf429c678b9,2014-12-19 19:45:47 -0800,62,0,3,0,407192,1-Pos_009_005,1928.638,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6bef62df-a6d9-4cf1-96b2-2acc65427b0c,2014-12-19 19:45:53 -0800,63,0,0,0,409015,1-Pos_008_005,1365.4700000000003,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9f0574a0-5334-4e84-9b01-732e2dba6a72,2014-12-19 19:45:53 -0800,63,0,1,0,411053,1-Pos_008_005,1365.4700000000003,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,da4a2919-bb79-40b9-aa56-a6f00628f07e,2014-12-19 19:45:53 -0800,63,0,2,0,412799,1-Pos_008_005,1365.4700000000003,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9bbbe4cb-4518-43c2-bafd-7bc91e001133,2014-12-19 19:45:53 -0800,63,0,3,0,413663,1-Pos_008_005,1365.4700000000003,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,03218a30-91da-480a-b495-981a0d531dc6,2014-12-19 19:45:59 -0800,64,0,0,0,415492,1-Pos_007_005,802.3020000000001,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b12ceccd-e914-4ded-9a2c-111e77a43ae7,2014-12-19 19:45:59 -0800,64,0,1,0,417511,1-Pos_007_005,802.3020000000001,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3e6b42d9-3731-44f4-9f20-ea46aec5a206,2014-12-19 19:45:59 -0800,64,0,2,0,419239,1-Pos_007_005,802.3020000000001,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,e8beaa30-3031-416e-9ece-c0cc0f19a9a5,2014-12-19 19:45:59 -0800,64,0,3,0,420100,1-Pos_007_005,802.3020000000001,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,2214f498-b18a-430f-a315-dcb7fe1e30ca,2014-12-19 19:46:06 -0800,65,0,0,0,421919,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f4d4758a-d9b4-4196-a07d-d593582c4e40,2014-12-19 19:46:06 -0800,65,0,1,0,423941,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,624413f5-4b31-4642-80d7-0915e724569a,2014-12-19 19:46:06 -0800,65,0,2,0,425677,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,52482182-d2ad-4c6b-927b-67a2f6e1177b,2014-12-19 19:46:06 -0800,65,0,3,0,426550,1-Pos_006_005,239.13400000000001,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,8fbc1226-cbf2-4898-97d7-8b5055faf4f4,2014-12-19 19:46:12 -0800,66,0,0,0,428370,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,f2cff119-422b-4ddb-9d9f-56dbfb4efa6f,2014-12-19 19:46:12 -0800,66,0,1,0,430383,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,91928d9a-8b5e-48b3-a296-a45f4efeda7e,2014-12-19 19:46:12 -0800,66,0,2,0,432112,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,9f49b21d-abb0-469f-9382-3f881226da12,2014-12-19 19:46:12 -0800,66,0,3,0,432972,1-Pos_005_005,-324.03399999999965,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,d4e78936-794c-475e-a3f6-77cfdacc7359,2014-12-19 19:46:19 -0800,67,0,0,0,434795,1-Pos_004_005,-887.2019999999998,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,3dff2b37-8d6b-40bf-b6d6-f79ae8615a7a,2014-12-19 19:46:19 -0800,67,0,1,0,436829,1-Pos_004_005,-887.2019999999998,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,81208eef-0512-499d-b612-a1b1daaa093a,2014-12-19 19:46:19 -0800,67,0,2,0,438624,1-Pos_004_005,-887.2019999999998,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,55f16f58-e13a-42fc-9f46-b8ca67f3b01d,2014-12-19 19:46:19 -0800,67,0,3,0,439467,1-Pos_004_005,-887.2019999999998,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,dcfc8c0b-50ec-4bd4-b64f-9a4046351417,2014-12-19 19:46:25 -0800,68,0,0,0,441305,1-Pos_003_005,-1450.37,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b6846f26-05fa-4604-b417-c656623d6295,2014-12-19 19:46:25 -0800,68,0,1,0,443385,1-Pos_003_005,-1450.37,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,cbabd95a-7be1-4ae2-a770-9890d3805903,2014-12-19 19:46:25 -0800,68,0,2,0,445151,1-Pos_003_005,-1450.37,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,21c80ed9-03c1-4f98-b5fe-6125d6c3d0ec,2014-12-19 19:46:25 -0800,68,0,3,0,446040,1-Pos_003_005,-1450.37,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,57939eaa-d0ac-497a-b5c1-2c79b9bbb3c4,2014-12-19 19:46:32 -0800,69,0,0,0,447890,1-Pos_002_005,-2013.5379999999998,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ddee60fe-c9c3-4f8a-b223-b60a57f9ad19,2014-12-19 19:46:32 -0800,69,0,1,0,449914,1-Pos_002_005,-2013.5379999999998,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,b2cd65f4-1e78-4afc-a03c-711b4b2bfc0c,2014-12-19 19:46:32 -0800,69,0,2,0,451648,1-Pos_002_005,-2013.5379999999998,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,09e63be4-3120-4b90-9c54-5eff1ab4ea41,2014-12-19 19:46:32 -0800,69,0,3,0,452489,1-Pos_002_005,-2013.5379999999998,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,5a93241e-9a4f-424d-970c-f43464c247b4,2014-12-19 19:46:38 -0800,70,0,0,0,454326,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ae526818-35cd-4af7-a1ac-1a5c340f639a,2014-12-19 19:46:38 -0800,70,0,1,0,456395,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,019e6614-abbf-4795-b4d2-eacfa9a2780f,2014-12-19 19:46:38 -0800,70,0,2,0,458131,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,afd1bd4b-74dd-45c6-a280-7445d9b6199b,2014-12-19 19:46:38 -0800,70,0,3,0,458988,1-Pos_001_005,-2576.7059999999997,-281.5340000000001,0,,561tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,6d9e0ee5-25cc-43b5-a5b1-60299fa078a3,2014-12-19 19:46:45 -0800,71,0,0,0,460815,1-Pos_000_005,-3139.874,-281.5340000000001,0,,dia,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0af4d15f-ee61-4852-8f95-329135da4a49,2014-12-19 19:46:45 -0800,71,0,1,0,462868,1-Pos_000_005,-3139.874,-281.5340000000001,0,,RICM,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,0829a021-b18e-4b49-8cb2-2d16c954f018,2014-12-19 19:46:45 -0800,71,0,2,0,464612,1-Pos_000_005,-3139.874,-281.5340000000001,0,,488tirf_100x,
/Volumes/GrovesNAS2/Hiro/Scope7/2014/20141219 T cells on pattern LAT-EGFP unsorted/06 FC4 fixed/cells_4ch_more_1,f1af83d9-0965-451f-a642-eb1987ccf7fe,ad14ecb6-cde3-46eb-b098-2e346cb7697e,2014-12-19 19:46:45 -0800,71,0,3,0,465471,1-Pos_000_005,-3139.874,-281.5340000000001,0,,561tirf_100x,
